timestamp,user,src_ip,url,action,category,bytes_sent,bytes_received,user_agent,threat_name
2024-01-15T01:00:00Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,4447,47522,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:39:00Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,4437,39011,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:39:36Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,1162,43454,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:40:12Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,828,13852,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:40:48Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,811,33269,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:41:24Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,2629,31257,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:42:00Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,501,12989,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:42:36Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,3672,47462,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:43:12Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,2935,42384,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:43:48Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,3302,39186,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:44:24Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,967,6596,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:45:00Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,2023,22808,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:45:36Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,2253,29050,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:46:12Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,535,33692,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:46:48Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,793,47746,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:47:24Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,1061,47348,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:48:00Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,4664,13965,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:48:36Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,737,6705,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:49:12Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,4505,30679,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:49:48Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,4193,5144,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:50:24Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,4072,4357,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:51:00Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,2894,2483,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:51:36Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,3550,31132,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:52:12Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,2102,1622,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:52:48Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,295,19504,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:53:24Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,1923,1552,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:54:00Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,1692,23560,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:54:36Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,4188,21995,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:55:12Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,1547,4358,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:55:48Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,2047,19978,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:56:24Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,4714,10697,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:57:00Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,2509,20948,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:57:36Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,643,24486,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:58:12Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,996,31310,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:58:48Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,2361,35827,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T02:59:24Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,680,2238,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:00:00Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,4945,35081,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:00:36Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,563,36970,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:01:12Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,387,48564,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:01:48Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,696,28142,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:02:24Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,976,49385,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:03:00Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,1408,26100,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:03:36Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,3080,23096,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:04:12Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,1169,8181,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:04:48Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,530,24224,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:05:24Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,3912,10219,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:06:00Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,376,2570,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:06:36Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,740,46558,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:07:12Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,3597,40164,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:07:48Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,2390,33913,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:08:24Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,4335,48047,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:09:00Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,1937,24205,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:09:36Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,932,33025,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:10:12Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,1327,36821,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:10:48Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,1597,28092,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:11:24Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,4099,21559,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:12:00Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,4318,43591,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:12:36Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,3059,28454,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:13:12Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,4838,22402,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:13:48Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,1561,33361,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:14:24Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,2038,40293,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:15:00Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,728,8684,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:15:36Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,2878,34698,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:16:12Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,4749,16691,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:16:48Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,4442,8493,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:17:24Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,135,28309,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:18:00Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,106,45999,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:18:36Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,410,21448,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:19:12Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,4716,33425,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:19:48Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,1087,49316,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:20:24Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,4758,2346,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:21:00Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,1940,1100,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:21:36Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,4502,22536,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:22:12Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,3648,17784,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:22:48Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,2410,28256,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:23:24Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,1189,48440,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:24:00Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,3234,45042,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:24:36Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,2617,44106,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:25:12Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,4526,12665,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:25:48Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,4384,38419,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:26:24Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,2404,32929,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:27:00Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,972,16932,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:27:36Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,297,27160,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:28:12Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,1583,13318,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:28:48Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,1453,23557,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:29:24Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,3641,1990,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:30:00Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,3467,48335,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:30:36Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,4355,12105,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:31:12Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,4397,8507,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:31:48Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,4537,23652,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:32:24Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,4159,49409,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:33:00Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,1790,17507,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:33:36Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,1090,3176,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:34:12Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,3544,44158,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:34:48Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,2280,36849,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:35:24Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,4888,39862,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:36:00Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,4027,46819,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:36:36Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,1307,32183,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:37:12Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,890,19185,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:37:48Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,1726,7073,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:38:24Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,258,601,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:39:00Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,4869,4167,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:39:36Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,4438,10933,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:40:12Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,383,43066,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:40:48Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,3141,37930,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:41:24Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,2166,2814,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:42:00Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,671,1595,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:42:36Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,4358,11630,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:43:12Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,4350,26640,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:43:48Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,4892,17141,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:44:24Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,1476,30865,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:45:00Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,4530,39268,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:45:36Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,2772,36226,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:46:12Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,2413,14843,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:46:48Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,3884,15623,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:47:24Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,3353,12401,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:48:00Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,2645,637,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:48:36Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,4130,39701,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:49:12Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,4865,4279,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:49:48Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,1880,12668,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:50:24Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,4712,5099,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:51:00Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,4505,35601,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:51:36Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,4939,26903,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:52:12Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,252,3773,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:52:48Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,111,570,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:53:24Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,4695,20745,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:54:00Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,1732,24225,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:54:36Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,1641,33231,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:55:12Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,2034,4761,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:55:48Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,4292,45526,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:56:24Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,229,14633,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:57:00Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,3833,20854,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:57:36Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,1003,29019,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:58:12Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,2203,7051,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:58:48Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,4176,37366,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T03:59:24Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,1735,8987,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:00:00Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,1222,11323,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:00:36Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,2688,6033,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:01:12Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,3162,7442,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:01:48Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,2953,16541,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:02:24Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,2041,19018,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:03:00Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,4709,8173,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:03:36Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,532,23974,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:04:12Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,4030,41248,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:04:48Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,3580,30664,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:05:24Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,3758,20014,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:06:00Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,115,28894,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:06:36Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,1704,22248,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:07:12Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,4832,4594,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:07:48Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,923,45054,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:08:24Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,3232,15225,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:09:00Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,2419,18358,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:09:36Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,2529,25612,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:10:12Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,4846,4632,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:10:48Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,1375,5536,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:11:24Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,3218,9999,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:12:00Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,3581,18162,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:12:36Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,2068,17586,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:13:12Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,3800,32257,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:13:48Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,4561,3625,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:14:24Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,2142,16373,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:15:00Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,2313,36713,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:15:36Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,4561,7744,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:16:12Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,3793,5348,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:16:48Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,4938,43406,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:17:24Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,811,15673,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:18:00Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,1948,17359,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
